org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,100500,0,100500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
Apollo Global Management,19350,0,19350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
Diamond Pet Foods,18400,0,18400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
Blackstone Group,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
US Bancorp,16750,16500,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
PNC Financial Services,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
Rocket Mortgage,15800,0,15800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
TransUnion LLC,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
Mortgage Bankers Assn,13000,10000,3000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
USAA,12500,10000,2500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030026&cycle=2022,N00030026
