org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,58650,0,58650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
Heartland Realty Investors,36550,0,36550,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
Pohlad Companies,29650,0,29650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
University of Minnesota,18240,0,18240,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
Cargill Inc,14175,0,14175,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
Robins Kaplan LLP,13425,0,13425,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
Ecolab Inc,13350,0,13350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
"Kaplan, Strangis & Kaplan",12850,0,12850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
Able Partners,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
Affinity Capital Management,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041134&cycle=2022,N00041134
