org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,58099,0,58099,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
American Hospital Assn,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
Select Medical Corp,15600,10000,5600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
Morgan Stanley,10500,10000,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
Mainspring Energy,10300,0,10300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
Abbott Laboratories,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038601&cycle=2022,N00038601
