org_name,total,pacs,indivs,cycle,source,cid
NorPAC,47200,0,47200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
Lockheed Martin,32700,9000,23700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
Apollo Management,27600,0,27600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
Delaware Valley Urology,22250,0,22250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
Landow & Co,21600,0,21600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
"Brownstein, Hyatt et al",20600,7500,13100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
CareFirst Blue Cross/Blue Shield,20025,5000,15025,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
Impact (Schumer),20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
Select Medical Corp,20000,10000,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
Discovery Inc,17200,0,17200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001955&cycle=2022,N00001955
