org_name,total,pacs,indivs,cycle,source,cid
"Welsh, Carson et al",32400,0,32400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
No Labels Problem Solvers,21250,5000,16250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
Ballard Spahr LLP,17000,10000,7000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
Bfs Group,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
Crow Holdings,13600,0,13600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
Comcast Corp,13250,10000,3250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
AT&T Inc,13200,10000,3200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
Atlas Holdings,12698,0,12698,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
Building Bridges PAC,12000,12000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
Republican Jewish Coalition,11656,2500,9156,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038779&cycle=2022,N00038779
