org_name,total,pacs,indivs,cycle,source,cid
Senate Conservatives Fund,217112,0,217112,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Club for Growth,82183,0,82183,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Jasper Engines & Transmissions,52750,0,52750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
National Republican Senatorial Cmte,47400,47400,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Alliance Coal,38400,10000,28400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Ackerman Oil,38100,0,38100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Reyes Holdings,37800,0,37800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Wabash Valley Produce,34500,0,34500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Enterprise Holdings,28700,11000,17700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
Eli Lilly & Co,28688,7000,21688,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041731&cycle=2022,N00041731
