org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,103082,0,103082,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
University of California/Irvine,74771,0,74771,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
JStreetPAC,58877,0,58877,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
EMILY's List,42211,10000,32211,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
Democratic Congressional Campaign Cmte,37760,5860,31900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
Digidems PAC,29700,5000,24700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
Google Inc,17763,0,17763,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
"Lieff, Cabraser et al",15950,0,15950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
State of California,15403,0,15403,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
Democrats of Orange County PAC,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040865&cycle=2022,N00040865
