org_name,total,pacs,indivs,cycle,source,cid
Goldman Sachs,83700,13500,70200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
Stephens Inc,60543,5000,55543,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
Lockheed Martin,50346,8000,42346,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
Apollo Global Management,49200,0,49200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
Blackstone Group,34900,0,34900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
Pro-israel America PAC,33550,0,33550,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
McNa Dental Plans,31200,0,31200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
"Gibson, Dunn & Crutcher",30950,0,30950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
Boston Consulting Group,29050,0,29050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
Station Casinos,29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033363&cycle=2022,N00033363
