org_name,total,pacs,indivs,cycle,source,cid
"Fragomen, Del Rey et al",25450,0,25450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
Kleansupply LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
American Podiatric Medical Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
American Resort Development Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
AT&T Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
Communications Workers of America,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
Council of Insurance Agents & Brokers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024870&cycle=2022,N00024870
