org_name,total,pacs,indivs,cycle,source,cid
Cornerstone Government Affairs,14300,0,14300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
Occidental Petroleum,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
B&G Food Enterprises,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
ClearPath Action,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
Dynasty Healthcare LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
G Lewis-Louisiana No 2 LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
LHC Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
ConocoPhillips,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
Honeywell International,11000,11000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
CSRS Inc,10700,0,10700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036135&cycle=2022,N00036135
