org_name,total,pacs,indivs,cycle,source,cid
AFLAC Inc,30600,10000,20600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
Cox Enterprises,28000,10000,18000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
American Israel Public Affairs Cmte,26600,2100,24500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
Koch Industries,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
Yancey Brothers,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
CRH Americas,13000,10000,3000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
"Brownstein, Hyatt et al",12000,3500,8500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
Google Inc,12000,10000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
Invesco Ltd,11800,6000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
North Georgia Turf,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039090&cycle=2022,N00039090
