org_name,total,pacs,indivs,cycle,source,cid
Wiley & Assoc,13100,0,13100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
Service Employees International Union,10113,10000,113,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
IBEW Local 103,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
Progressive Turnout Project,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
Blue Haven Initiative,8700,0,8700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
"Hinckley, Allen & Snyder",8700,0,8700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
Harvard University,7963,0,7963,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
Massachusetts Institute of Technology,7950,0,7950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042581&cycle=2022,N00042581
