org_name,total,pacs,indivs,cycle,source,cid
Clayton Homes,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
Deroyal Industries,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
FedEx Corp,13150,10000,3150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
Anderson Media (Tennessee),11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
Hotel Industry,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
South College,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
Phillips & Jordan,10266,0,10266,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
American Israel Public Affairs Cmte,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
Majority Cmte PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
Keller Group,9450,0,9450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041594&cycle=2022,N00041594
