org_name,total,pacs,indivs,cycle,source,cid
Public Service Enterprise Group,14900,10000,4900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
Winning Strategies Washington,11900,2600,9300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
AT&T Inc,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
Brotherhood of Railroad Signalmen,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
Congressional Black Caucus PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
Laborers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
"McManimon, Scotland & Baumann",10000,0,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
Mnl Management,10000,0,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034639&cycle=2022,N00034639
