org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,27400,10000,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
Copart Inc,22400,5000,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
American Israel Public Affairs Cmte,15900,10000,5900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
Democracy Engine,15500,0,15500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
Acadia Healthcare,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
Ngu Risk Management,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
NorPAC,13000,0,13000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
All American Containers,12100,0,12100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
Advance Financial,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
"Cohen, Klingenstein & Marks",11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041873&cycle=2022,N00041873
