org_name,total,pacs,indivs,cycle,source,cid
Esri,13110,0,13110,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
Coldwell Banker,11870,0,11870,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
Optimum Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
Veterans United Home Loans,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
American Federation of Government Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
Communications Workers of America,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2022,N00006701
