org_name,total,pacs,indivs,cycle,source,cid
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
International Longshoremens Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
National Assn of Real Estate Investment Trusts,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
National Assn of Realtors,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
Camac International,6050,0,6050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
Arnold & Itkin,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
Atul B Kothari CPA,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
"Williams, Hart et al",5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
Riceland Healthcare,5600,0,5600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026686&cycle=2022,N00026686
