org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,89568,0,89568,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
Votesane PAC,65500,0,65500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
Democratic Senatorial Campaign Cmte,49600,49600,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
National Assn of Broadcasters,38100,10000,28100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
University of New Mexico,36636,0,36636,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
"Akin, Gump et al",26567,7500,19067,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
Digidems PAC,24343,1943,22400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
Forbes Tate Partners,24000,0,24000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
Centerbridge Partners,23400,0,23400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
Medquest Pharmacy,22614,0,22614,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029562&cycle=2022,N00029562
