org_name,total,pacs,indivs,cycle,source,cid
State of Vermont,24010,0,24010,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
Equality Project PAC,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
Equality PAC,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
JStreetPAC,10300,1000,9300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
AmeriPAC: The Fund for a Greater America,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
Credit Union National Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
Laborers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
International Assn of Fire Fighters,8911,8911,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049900&cycle=2022,N00049900
