org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,238482,0,238482,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
American Israel Public Affairs Cmte,116850,10000,106850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
Blackstone Group,74100,0,74100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
Votesane PAC,65500,0,65500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
"Paul, Weiss et al",57300,0,57300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
University of Colorado,56873,0,56873,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
DISH Network,52098,0,52098,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
Democratic Senatorial Campaign Cmte,51200,51200,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
Arnold & Porter Kaye Scholer,48775,6000,42775,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
Wilmerhale Llp,42565,0,42565,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030608&cycle=2022,N00030608
