org_name,total,pacs,indivs,cycle,source,cid
Emily's List,208355,10000,198355,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
University of Michigan,162070,0,162070,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
Democratic Senatorial Campaign Cmte,95304,95304,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
Democracy Engine,93993,0,93993,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
DuPont Co,79397,5500,73897,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
"Paul, Weiss et al",74725,0,74725,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
Henry Ford Health System,61662,15000,46662,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
Blue Cross/Blue Shield,56454,0,56454,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
Blackstone Group,54700,0,54700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
Michigan State University,54245,0,54245,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004118&cycle=2022,N00004118
