org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,116312,10000,106312,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
Club for Growth,45215,0,45215,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
Woodforest National Bank,19016,0,19016,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
US Sugar,15000,10000,5000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
American Power & Gas,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
Ashley Furniture,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
Blu Nile Films,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
Pharmasphere Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
Quality One Wireless,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
Mobile Management,11402,0,11402,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2022,N00045228
