org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,95500,0,95500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
Poet LLC,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
AT&T Inc,11250,10000,1250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
US Sugar,10500,5000,5500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
Digital Currency Group,10250,0,10250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
American Assn of Orthopaedic Surgeons,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
American College of Radiology,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
Charter Communications,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
Cigna Corp,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037422&cycle=2022,N00037422
