org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,153705,0,153705,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
EMILY's List,81195,10000,71195,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
American Israel Public Affairs Cmte,51236,2100,49136,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
University of Pennsylvania,45577,0,45577,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
Frontline USA,43935,7500,36435,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
Democratic Congressional Campaign Cmte,32542,9992,22550,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
Digidems PAC,29812,0,29812,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
Lehigh University,26660,0,26660,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
Swing Left,23361,2413,20948,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
AmeriPAC: The Fund for a Greater America,22500,10000,12500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041997&cycle=2022,N00041997
