org_name,total,pacs,indivs,cycle,source,cid
Steward Health Care,24200,0,24200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
Qadeer Law Firm,17000,0,17000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
Adelanto Healthcare Ventures,16000,0,16000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
"Quinn, Emanuel et al",15800,0,15800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
McDonald's Corp,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
Steward Healthcare,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
Tas Foods LLC,13700,0,13700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
Focus Merchant Services,12800,0,12800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
Sidley Austin LLP,12500,10000,2500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
Karla T Jurvetson MD,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005818&cycle=2022,N00005818
