org_name,total,pacs,indivs,cycle,source,cid
North Central Service Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Herzog Contracting,10800,5000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Old World Spices,9600,0,9600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Heartland Financial USA,8700,0,8700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Winco Fireworks,7080,0,7080,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
AT&T Inc,5900,3000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Advance Financial,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Apollo Insurance,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Champion Products,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
Commerce Bank,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049617&cycle=2022,N00049617
