org_name,total,pacs,indivs,cycle,source,cid
21st Century Healthcare,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Bassaidai Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Berexco Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Radiology Ltd,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Rule 1,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Innitech LLC,10600,0,10600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Congressional Leadership Fund,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Supporting Electing American Leaders,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
House Freedom Fund,9900,7000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
Hsl Properties,9800,0,9800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048953&cycle=2022,N00048953
