org_name,total,pacs,indivs,cycle,source,cid
State of Alaska,19541,0,19541,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
"Sonosky, Chambers et al",16050,0,16050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
General Communication Inc,15150,2500,12650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
Google Inc,14164,0,14164,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
University of Alaska/Anchorage,13938,0,13938,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
Swing Left,13400,0,13400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
Apple Inc,10783,0,10783,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
Service Employees International Union,10010,5000,5010,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
National Education Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
Sealaska Corp,9950,0,9950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050780&cycle=2022,N00050780
