org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,22900,7900,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
East Carolina Anesthesia Assoc,21825,0,21825,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
Glen Raven Inc,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
Ward & Smith,16025,5000,11025,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
Arkansas Urology,14000,0,14000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
KNOW Bio,13700,0,13700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
Wayne-Sanderson Farms,13600,0,13600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
American Development Corp,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
CPFRM LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
Wg Blount Sons Farms,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2022,N00044027
