org_name,total,pacs,indivs,cycle,source,cid
JStreetPAC,48327,1581,46746,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
Democracy Engine,25076,0,25076,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
Swing Left,22746,197,22549,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
AmeriPAC: The Fund for a Greater America,17500,5000,12500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
Northwestern University,13400,0,13400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
Wicklow Capital,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
Stanford University,10912,0,10912,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
LGBTQ Victory Fund,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
314 Action Fund,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
Equality PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049558&cycle=2022,N00049558
