org_name,total,pacs,indivs,cycle,source,cid
Pro-Israel America PAC,61400,2500,58900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
Lockheed Martin,40931,10000,30931,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
American Airlines,35800,10000,25800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
General Atomics,30600,10000,20600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
American Israel Public Affairs Cmte,19500,4600,14900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
Hunt Consolidated,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
Blackstone Group,14400,0,14400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
Google Inc,13900,10000,3900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
Creative Solutions In Healthcare,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
Iac Ltd,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008799&cycle=2022,N00008799
