org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,79100,0,79100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
National Assn of Broadcasters,23450,10000,13450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
University of South Florida,21518,0,21518,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
Amscot Financial,15800,0,15800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
iHeartMedia Inc,12000,10000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
Stonemor Partners,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
Comcast Corp,11000,9500,1500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
Brown & Brown Insurance,10250,0,10250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
American Israel Public Affairs Cmte,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027514&cycle=2022,N00027514
