org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,145400,475,144925,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
American Israel Public Affairs Cmte,96300,10000,86300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
Ciciora Custom Homes,54800,0,54800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
DISH Network,43600,10000,33600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
Kit Bond Strategies,36000,0,36000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
Apollo Global Management,34300,0,34300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
GEO Group,34000,0,34000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
Kansas City Southern,33099,5000,28099,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
General Atomics,32100,10000,22100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
Spirit Aerosystems,29300,10000,19300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005282&cycle=2022,N00005282
