org_name,total,pacs,indivs,cycle,source,cid
Guardian Life Insurance,16500,10000,6500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
Ang Inc,12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
Raytheon Technologies,12450,10000,2450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
Data-Mail Inc,12000,0,12000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
Actualmeds,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
WEX Health,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
AFLAC Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
Ambulatory Surgery Center Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
American Assn of Orthopaedic Surgeons,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000575&cycle=2022,N00000575
