org_name,total,pacs,indivs,cycle,source,cid
JStreetPAC,123466,8910,114556,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
Democracy Engine,73415,0,73415,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
Covington & Burling,72050,0,72050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
Holland & Knight,59149,13500,45649,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
Northrop Grumman,57084,12500,44584,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
Hogan Lovells,55618,4000,51618,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
"Akin, Gump et al",54427,3750,50677,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
Golden Gate Capital,53600,0,53600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
League of Conservation Voters,53538,7033,46505,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
Dominion Energy,48695,2500,46195,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2022,N00033177
