org_name,total,pacs,indivs,cycle,source,cid
Citizens National Bank of Texas,47400,0,47400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
Southwest Airlines,32585,8750,23835,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
With Honor PAC,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
Texas Farm Bureau,19215,19215,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
Air Line Pilots Assn,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
National Auto Dealers Assn,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
Southwest Airlines Pilots Assn,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
Qarbon Aerospace,13200,0,13200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
Hillwood Development,12210,0,12210,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
National Assn of Realtors,12000,12000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042243&cycle=2022,N00042243
