org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,66860,7900,58960,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
Boeing Co,20176,7500,12676,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
Walmart Inc,19246,5000,14246,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
US Postal Service,17785,0,17785,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
Station Casinos,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
Yates Legacy Foundation,17095,0,17095,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
Stephens Inc,16635,5000,11635,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
Acadian Ambulance Service,16200,5000,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
Cox Enterprises,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
American Airlines,15387,10000,5387,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009660&cycle=2022,N00009660
