org_name,total,pacs,indivs,cycle,source,cid
"Davis, Polk & Wardwell",233931,0,233931,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
"Boies, Schiller & Flexner",193344,0,193344,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
"Paul, Weiss et al",163382,0,163382,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
"Akin, Gump et al",114608,2908,111700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
Corning Inc,83844,10000,73844,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
"Wachtell, Lipton et al",78135,0,78135,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
Sullivan & Cromwell,76600,0,76600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
Pfizer Inc,71004,5000,66004,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
Womencount PAC,70390,5,70385,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
Blackstone Group,67500,0,67500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027658&cycle=2022,N00027658
