org_name,total,pacs,indivs,cycle,source,cid
MetLife Inc,59350,10000,49350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
View Inc,52200,0,52200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
American Israel Public Affairs Cmte,46800,10000,36800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
Fidelity Investments,24100,0,24100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
Bessemer Venture Partners,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
Select Medical Corp,18750,10000,8750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
"Akin, Gump et al",18600,5000,13600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
Northwestern Mutual Life Insurance,17700,10000,7700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
NFP Corp,16100,0,16100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
Pediatrix Medical Group,15000,10000,5000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000153&cycle=2022,N00000153
