org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,92000,0,92000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
Pro-Israel America PAC,29150,0,29150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
Park Ohio Holdings,17200,0,17200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
National Assn of Letter Carriers,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
Scotts Miracle-Gro,14300,7500,6800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
Apollo Management,11800,0,11800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
Gross Builders,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
Lubrizoil,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
MBE Ventures,11500,0,11500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
Terrace Construction,11400,0,11400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035007&cycle=2022,N00035007
