org_name,total,pacs,indivs,cycle,source,cid
KLM Equities,60800,0,60800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
AmeriPAC: The Fund for a Greater America,39400,15000,24400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
GiveGreen United Action,29664,0,29664,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
Sessa Capital,29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
American Israel Public Affairs Cmte,25950,5000,20950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
Harvest Partners,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
Patterson Planning & Services,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
Parkside School (New York),20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
Stanford University,19650,0,19650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
Greater New York Hospital Assn,19500,0,19500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041165&cycle=2022,N00041165
