org_name,total,pacs,indivs,cycle,source,cid
Herzog Contracting,39000,10000,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
Boeing Co,34100,10000,24100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
Herzog,22800,0,22800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
Atlas Air Worldwide,21600,10000,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
Allegiant Travel Co,18200,5000,13200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
Honeywell International,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
General Dynamics,14000,10000,4000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
Kansas City Southern,13897,9000,4897,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
American Airlines,12500,10000,2500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
Picard Group,12000,0,12000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2022,N00013323
