org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,139933,0,139933,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
WilmerHale LLP,132261,0,132261,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Harvard University,83973,0,83973,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Google Inc,59561,0,59561,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Apollo Global Management,59300,0,59300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Commonwealth of Massachusetts,50916,0,50916,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Boston University,48866,0,48866,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Blackstone Group,44000,0,44000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Granite Telecommunications,38553,0,38553,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
Massachusetts Institute of Technology,35260,0,35260,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000270&cycle=2022,N00000270
