org_name,total,pacs,indivs,cycle,source,cid
Pro-Israel America PAC,213450,0,213450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
Votesane PAC,112510,0,112510,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
NorPAC,99150,1000,98150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
American Israel Public Affairs Cmte,66990,4200,62790,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
"Paul, Weiss et al",57600,0,57600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
Apollo Global Management,47100,0,47100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
Comcast Corp,42700,15000,27700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
League of Conservation Voters,35080,5000,30080,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
JPMorgan Chase & Co,34450,10500,23950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
Blackstone Group,33050,0,33050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033640&cycle=2022,N00033640
