org_name,total,pacs,indivs,cycle,source,cid
Apollo Global Management,20950,0,20950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
Wells Fargo,12350,7000,5350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
Truist Financial,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
American Postal Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
AT&T Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
Charter Communications,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
Duke Energy,10000,9500,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035451&cycle=2022,N00035451
