org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,66400,2100,64300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
PG&E Corp,13000,10000,3000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
AT&T Inc,12000,10000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
Morongo Band of Mission Indians,11400,0,11400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
Comcast Corp,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
Abbott Laboratories,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
American Assn/Oral & Maxillofacial Surg,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
Amgen Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2022,N00033373
