org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,33700,10000,23700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
American Israel Public Affairs Cmte,31650,10000,21650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
21st Century Healthcare,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
Bill Luke Chrysler/Jeep/Dodge,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
Democracy Engine,10500,0,10500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
Air Line Pilots Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
CMR PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
Eye of the Tiger PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
Koch Industries,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
Majority Cmte PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042056&cycle=2022,N00042056
