org_name,total,pacs,indivs,cycle,source,cid
Fidelity National Financial,22650,0,22650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
ConocoPhillips,22400,5000,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
Murphy Plywood,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
Langlas & Assoc,16100,0,16100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
Town Pump Inc,15000,0,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
Ttt Ranch,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
Southern Eagle Distributing,13600,0,13600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
Ranger PAC (Georgia),13000,13000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
Barnard Construction,12100,0,12100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
State of North Dakota,12100,0,12100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035616&cycle=2022,N00035616
