org_name,total,pacs,indivs,cycle,source,cid
Dimensional Fund Advisors,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
Marcus Foundation,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
Western National Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
California Dairies Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
California Rice Industry Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
Huck PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
Majority Cmte PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
National Auto Dealers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
National Beer Wholesalers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
Vann Brothers,8700,0,8700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033987&cycle=2022,N00033987
