org_name,total,pacs,indivs,cycle,source,cid
"Paul, Weiss et al",150103,0,150103,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
Yale University,118919,0,118919,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
JStreetPAC,63940,0,63940,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
Elliott Management,46470,0,46470,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
JPMorgan Chase & Co,45313,2500,42813,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
Sullivan & Cromwell,39495,0,39495,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
"Lieff, Cabraser et al",32218,0,32218,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
Morgan Stanley,31570,5500,26070,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
Charter Communications,31008,10000,21008,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
State of Connecticut,28616,0,28616,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027566&cycle=2022,N00027566
