org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,25350,5000,20350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
Blackstone Group,24200,0,24200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
Valero Energy,23900,10000,13900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
Plains All American Pipeline,22000,5000,17000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
ConocoPhillips,15650,5000,10650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
Exxon Mobil,14800,5000,9800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
Archrock Inc,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
Silencer Shop,14400,0,14400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
"Wareing, Athon & Co",13600,0,13600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
Enterprise Products Partners,12550,5000,7550,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044362&cycle=2022,N00044362
