org_name,total,pacs,indivs,cycle,source,cid
Google Inc,31875,0,31875,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
Apple Inc,12322,0,12322,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
Microsoft Corp,12102,0,12102,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
Amazon.com,11169,0,11169,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
American Postal Workers Union,10100,10000,100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
Machinists/Aerospace Workers Union,10015,10000,15,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
Meta,9883,0,9883,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
Arnall-X-0ak LLC,8597,0,8597,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
New York City Dept of Education,8291,0,8291,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
San Diego State University,7750,0,7750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041162&cycle=2022,N00041162
