org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
National Union of Healthcare Workers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
Air Line Pilots Assn,8000,8000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
American Council of Engineering Cos,8000,8000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
National Assn of Realtors,8000,8000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
American Israel Public Affairs Cmte,7900,7900,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
American Federation of Teachers,7500,7500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006789&cycle=2022,N00006789
