org_name,total,pacs,indivs,cycle,source,cid
Christensen Farms,25284,0,25284,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
King Capital Corp,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
Mr Paving,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
Koch Industries,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
Majority Cmte PAC,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
Frontier Labs,18400,0,18400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
CHS Inc,17450,15000,2450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
Anderson Trucking Service,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
Starkey Hearing Technologies,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
Rtp Co,15900,0,15900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050649&cycle=2022,N00050649
