org_name,total,pacs,indivs,cycle,source,cid
Republican Jewish Coalition,110794,8239,102555,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
Lockheed Martin,85381,0,85381,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
"Nelson, Mullins et al",59109,15000,44109,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
US Government,50613,0,50613,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
US Dept of Defense,45867,0,45867,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
National Republican Senatorial Cmte,44600,44600,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
Boeing Co,42954,10000,32954,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
Blackstone Group,42350,0,42350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
Delta Air Lines,39177,10000,29177,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
AT&T Inc,36421,11500,24921,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2022,N00009975
