org_name,total,pacs,indivs,cycle,source,cid
McDonalds Francise Owner,68000,0,68000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
Apollo Global Management,19400,0,19400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
Sv Angel LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
Masimo Corp,10800,0,10800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
AFLAC Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
American Council of Life Insurers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
American Property Casualty Insurance Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
Appraisal Institute,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006690&cycle=2022,N00006690
