org_name,total,pacs,indivs,cycle,source,cid
Carnival Corp,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Esri,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Proctor Lane Investments,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Sparagna & Sparagna,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Tiger Moon Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Gilbert & Jacki Cisneros Foundation,11400,0,11400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Advanced Scientific Concepts,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Cate School,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Diani Co,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
Rusack Vineyards,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037015&cycle=2022,N00037015
