org_name,total,pacs,indivs,cycle,source,cid
Blackstone Group,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
AutoZone Inc,22600,10000,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
Tower Ventures,17750,0,17750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
Haury & Smith,13900,0,13900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
Orgill Inc,12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
Farris Bobango PLC,11850,0,11850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
"Lewis, Thomason et al",11850,0,11850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
Advance Financial,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
Carlisle Corp,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
Edwin M Jones Oil Co,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025445&cycle=2022,N00025445
