sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,2500,0,2500,03/20/2023,2022
Communic/Electronics,B,251453,2500,253953,03/20/2023,2022
Construction,C,25411,1000,26411,03/20/2023,2022
Defense,D,250,0,250,03/20/2023,2022
Energy/Nat Resource,E,11150,0,11150,03/20/2023,2022
Finance/Insur/RealEst,F,410824,10500,421324,03/20/2023,2022
Health,H,94575,0,94575,03/20/2023,2022
Lawyers & Lobbyists,K,460402,5000,465402,03/20/2023,2022
Transportation,M,5300,1000,6300,03/20/2023,2022
Misc Business,N,144717,5000,149717,03/20/2023,2022
Labor,P,0,57500,57500,03/20/2023,2022
Ideology/Single-Issue,Q,19715,197901,217616,03/20/2023,2022
Other,W,597583,0,597583,03/20/2023,2022
