sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,237841,94850,332691,03/20/2023,2022
Communic/Electronics,B,478977,166450,645427,03/20/2023,2022
Construction,C,75137,41900,117037,03/20/2023,2022
Defense,D,35905,48500,84405,03/20/2023,2022
Energy/Nat Resource,E,133347,60100,193447,03/20/2023,2022
Finance/Insur/RealEst,F,1033093,140400,1173493,03/20/2023,2022
Health,H,238881,133500,372381,03/20/2023,2022
Lawyers & Lobbyists,K,813191,56950,870141,03/20/2023,2022
Transportation,M,74262,39000,113262,03/20/2023,2022
Misc Business,N,498102,142700,640802,03/20/2023,2022
Labor,P,2535,48500,51035,03/20/2023,2022
Ideology/Single-Issue,Q,464906,229349,694255,03/20/2023,2022
Other,W,1023151,0,1023151,03/20/2023,2022
