sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,17476,121400,138876,03/20/2023,2022
Communic/Electronics,B,9056,39000,48056,03/20/2023,2022
Construction,C,40820,49900,90720,03/20/2023,2022
Defense,D,68153,111600,179753,03/20/2023,2022
Energy/Nat Resource,E,30400,47500,77900,03/20/2023,2022
Finance/Insur/RealEst,F,96020,80000,176020,03/20/2023,2022
Health,H,34971,16000,50971,03/20/2023,2022
Lawyers & Lobbyists,K,64776,45000,109776,03/20/2023,2022
Transportation,M,32163,46990,79153,03/20/2023,2022
Misc Business,N,61023,50500,111523,03/20/2023,2022
Labor,P,0,7000,7000,03/20/2023,2022
Ideology/Single-Issue,Q,56450,74293,130743,03/20/2023,2022
Other,W,82895,1000,83895,03/20/2023,2022
