sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,46985,20300,67285,03/20/2023,2022
Communic/Electronics,B,37220,4500,41720,03/20/2023,2022
Construction,C,56207,9500,65707,03/20/2023,2022
Defense,D,250,0,250,03/20/2023,2022
Energy/Nat Resource,E,36683,16500,53183,03/20/2023,2022
Finance/Insur/RealEst,F,293186,34500,327686,03/20/2023,2022
Health,H,46523,33000,79523,03/20/2023,2022
Lawyers & Lobbyists,K,24110,0,24110,03/20/2023,2022
Transportation,M,29158,20400,49558,03/20/2023,2022
Misc Business,N,78656,37500,116156,03/20/2023,2022
Labor,P,0,7500,7500,03/20/2023,2022
Ideology/Single-Issue,Q,103010,343819,446829,03/20/2023,2022
Other,W,319142,1000,320142,03/20/2023,2022
