sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,27636,71000,98636,03/20/2023,2022
Communic/Electronics,B,4692,0,4692,03/20/2023,2022
Construction,C,42485,42900,85385,03/20/2023,2022
Defense,D,20782,54600,75382,03/20/2023,2022
Energy/Nat Resource,E,10067,53000,63067,03/20/2023,2022
Finance/Insur/RealEst,F,92279,53000,145279,03/20/2023,2022
Health,H,21679,23000,44679,03/20/2023,2022
Lawyers & Lobbyists,K,48800,27000,75800,03/20/2023,2022
Transportation,M,39047,32500,71547,03/20/2023,2022
Misc Business,N,96471,48000,144471,03/20/2023,2022
Labor,P,0,7000,7000,03/20/2023,2022
Ideology/Single-Issue,Q,5000,88445,93445,03/20/2023,2022
Other,W,95999,3500,99499,03/20/2023,2022
