sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,181245,0,181245,03/20/2023,2022
Communic/Electronics,B,1050149,0,1050149,03/20/2023,2022
Construction,C,288458,0,288458,03/20/2023,2022
Defense,D,56691,0,56691,03/20/2023,2022
Energy/Nat Resource,E,93705,0,93705,03/20/2023,2022
Finance/Insur/RealEst,F,567706,0,567706,03/20/2023,2022
Health,H,1129733,5000,1134733,03/20/2023,2022
Lawyers & Lobbyists,K,245750,0,245750,03/20/2023,2022
Transportation,M,180256,0,180256,03/20/2023,2022
Misc Business,N,941656,0,941656,03/20/2023,2022
Labor,P,66321,75100,141421,03/20/2023,2022
Ideology/Single-Issue,Q,953682,52566,1006248,03/20/2023,2022
Other,W,4649582,0,4649582,03/20/2023,2022
